game_id,season,week,gameday,weekday,gametime,home_team,away_team,home_score,away_score,home_rest,away_rest,spread_line,total_line,over_odds,under_odds,home_moneyline,away_moneyline,roof,surface,temp,wind,stadium_id,game_date
2022_02_LAC_KC,2022,2,2022-09-15,Thursday,20:15,KC,LAC,27,24,4,4,4,52.5,-111,-101,-188,167,outdoors,grass,NA,NA,KAN00,2022-09-15
2022_02_MIA_BAL,2022,2,2022-09-18,Sunday,13:00,BAL,MIA,38,42,7,7,3,44,101,-114,-164,148,outdoors,grass,NA,NA,BAL00,2022-09-18
2022_02_NYJ_CLE,2022,2,2022-09-18,Sunday,13:00,CLE,NYJ,30,31,7,7,6.5,38.5,-105,-107,-235,207,outdoors,grass,NA,NA,CLE00,2022-09-18
2022_02_WAS_DET,2022,2,2022-09-18,Sunday,13:00,DET,WAS,36,27,7,7,-1,48.5,101,-114,103,-114,dome,fieldturf,NA,NA,DET00,2022-09-18
2022_02_IND_JAX,2022,2,2022-09-18,Sunday,13:00,JAX,IND,24,0,7,7,-3,43.5,-108,-104,142,-157,outdoors,grass,NA,NA,JAX00,2022-09-18
2022_02_TB_NO,2022,2,2022-09-18,Sunday,13:00,NO,TB,10,20,7,7,-2.5,44,104,-117,124,-138,dome,sportturf,NA,NA,NOR00,2022-09-18
2022_02_CAR_NYG,2022,2,2022-09-18,Sunday,13:00,NYG,CAR,19,16,7,7,-1,44,-110,-102,103,-114,outdoors,fieldturf,NA,NA,NYC01,2022-09-18
2022_02_NE_PIT,2022,2,2022-09-18,Sunday,13:00,PIT,NE,14,17,7,7,-3,40,-111,-101,135,-150,outdoors,grass,NA,NA,PIT00,2022-09-18
2022_02_ATL_LA,2022,2,2022-09-18,Sunday,16:05,LA,ATL,31,27,10,7,10.5,46.5,103,-116,-473,385,dome,matrixturf,NA,NA,LAX01,2022-09-18
2022_02_SEA_SF,2022,2,2022-09-18,Sunday,16:05,SF,SEA,27,7,7,6,8.5,40,-100,-112,-379,318,outdoors,grass,NA,NA,SFO01,2022-09-18
2022_02_CIN_DAL,2022,2,2022-09-18,Sunday,16:25,DAL,CIN,20,17,7,7,-7.5,42,-108,-104,260,-303,closed,matrixturf,NA,NA,DAL00,2022-09-18
2022_02_HOU_DEN,2022,2,2022-09-18,Sunday,16:25,DEN,HOU,16,9,6,7,10.5,46,-102,-110,-481,391,outdoors,grass,NA,NA,DEN00,2022-09-18
2022_02_ARI_LV,2022,2,2022-09-18,Sunday,16:25,LV,ARI,23,29,7,7,5.5,51.5,-107,-105,-223,197,dome,grass,NA,NA,VEG00,2022-09-18
2022_02_CHI_GB,2022,2,2022-09-18,Sunday,20:20,GB,CHI,27,10,7,7,10.5,42,-108,-104,-420,348,outdoors,grass,NA,NA,GNB00,2022-09-18
2022_02_TEN_BUF,2022,2,2022-09-19,Monday,19:15,BUF,TEN,41,7,11,8,10,47.5,-104,-108,-395,329,outdoors,a_turf,NA,NA,BUF00,2022-09-19
2022_02_MIN_PHI,2022,2,2022-09-19,Monday,20:30,PHI,MIN,24,7,8,8,2.5,49.5,102,-115,-141,127,outdoors,grass,NA,NA,PHI00,2022-09-19
2022_03_PIT_CLE,2022,3,2022-09-22,Thursday,20:15,CLE,PIT,29,17,4,4,4.5,38,-105,-107,-206,183,outdoors,grass,NA,NA,CLE00,2022-09-22
2022_03_NO_CAR,2022,3,2022-09-25,Sunday,13:00,CAR,NO,22,14,7,7,-2,41,-100,-112,112,-123,outdoors,grass,NA,NA,CAR00,2022-09-25
2022_03_HOU_CHI,2022,3,2022-09-25,Sunday,13:00,CHI,HOU,23,20,7,7,3,40,-105,-107,-156,141,outdoors,grass,NA,NA,CHI98,2022-09-25
2022_03_KC_IND,2022,3,2022-09-25,Sunday,13:00,IND,KC,20,17,7,10,-4.5,51,-107,-105,177,-199,open,fieldturf,NA,NA,IND00,2022-09-25
2022_03_BUF_MIA,2022,3,2022-09-25,Sunday,13:00,MIA,BUF,21,19,7,6,-4,54,-109,-103,175,-196,outdoors,grass,NA,NA,MIA00,2022-09-25
2022_03_DET_MIN,2022,3,2022-09-25,Sunday,13:00,MIN,DET,28,24,6,7,6.5,52,104,-117,-266,232,dome,sportturf,NA,NA,MIN01,2022-09-25
2022_03_BAL_NE,2022,3,2022-09-25,Sunday,13:00,NE,BAL,26,37,7,7,-2.5,45.5,-103,-109,129,-143,outdoors,fieldturf,NA,NA,BOS00,2022-09-25
2022_03_CIN_NYJ,2022,3,2022-09-25,Sunday,13:00,NYJ,CIN,12,27,7,7,-6.5,46,-106,-106,220,-247,outdoors,fieldturf,NA,NA,NYC01,2022-09-25
2022_03_LV_TEN,2022,3,2022-09-25,Sunday,13:00,TEN,LV,24,22,6,7,-1.5,45.5,-103,-109,117,-130,outdoors,grass,NA,NA,NAS00,2022-09-25
2022_03_PHI_WAS,2022,3,2022-09-25,Sunday,13:00,WAS,PHI,8,24,7,6,-6,47,-111,-101,210,-240,outdoors,grass,NA,NA,WAS00,2022-09-25
2022_03_JAX_LAC,2022,3,2022-09-25,Sunday,16:05,LAC,JAX,10,38,10,7,6.5,46,-100,-112,-252,220,dome,matrixturf,NA,NA,LAX01,2022-09-25
2022_03_LA_ARI,2022,3,2022-09-25,Sunday,16:25,ARI,LA,12,20,7,7,-3.5,49,102,-114,153,-171,closed,grass,NA,NA,PHO00,2022-09-25
2022_03_ATL_SEA,2022,3,2022-09-25,Sunday,16:25,SEA,ATL,23,27,7,7,1,43,-115,103,-106,-104,outdoors,fieldturf,NA,NA,SEA00,2022-09-25
2022_03_GB_TB,2022,3,2022-09-25,Sunday,16:25,TB,GB,12,14,7,7,1,41.5,-109,-103,-123,112,outdoors,grass,NA,NA,TAM00,2022-09-25
2022_03_SF_DEN,2022,3,2022-09-25,Sunday,20:20,DEN,SF,11,10,7,7,-1,44,-114,101,-101,-110,outdoors,grass,NA,NA,DEN00,2022-09-25
2022_03_DAL_NYG,2022,3,2022-09-26,Monday,20:15,NYG,DAL,16,23,8,8,1,38.5,-110,-102,-120,109,outdoors,fieldturf,NA,NA,NYC01,2022-09-26
2022_04_MIA_CIN,2022,4,2022-09-29,Thursday,20:15,CIN,MIA,27,15,4,4,4,48.5,-109,-103,-190,169,outdoors,fieldturf,NA,NA,CIN00,2022-09-29
2022_04_MIN_NO,2022,4,2022-10-02,Sunday,09:30,NO,MIN,25,28,7,7,-4,42,-102,-110,177,-199,outdoors,,NA,NA,LON02,2022-10-02
2022_04_CLE_ATL,2022,4,2022-10-02,Sunday,13:00,ATL,CLE,23,20,7,10,-1,48,-112,-100,-103,-107,open,fieldturf,NA,NA,ATL97,2022-10-02
2022_04_BUF_BAL,2022,4,2022-10-02,Sunday,13:00,BAL,BUF,20,23,7,7,-3,50,-109,-103,154,-172,outdoors,grass,NA,NA,BAL00,2022-10-02
2022_04_WAS_DAL,2022,4,2022-10-02,Sunday,13:00,DAL,WAS,25,10,6,7,3,40.5,-111,-101,-155,140,closed,matrixturf,NA,NA,DAL00,2022-10-02
2022_04_SEA_DET,2022,4,2022-10-02,Sunday,13:00,DET,SEA,45,48,7,7,3,48.5,-101,-112,-169,151,dome,fieldturf,NA,NA,DET00,2022-10-02
2022_04_LAC_HOU,2022,4,2022-10-02,Sunday,13:00,HOU,LAC,24,34,7,7,-5.5,45,-115,102,205,-234,closed,astroturf,NA,NA,HOU00,2022-10-02
2022_04_TEN_IND,2022,4,2022-10-02,Sunday,13:00,IND,TEN,17,24,7,7,4.5,43,-110,-102,-205,182,open,fieldturf,NA,NA,IND00,2022-10-02
2022_04_CHI_NYG,2022,4,2022-10-02,Sunday,13:00,NYG,CHI,20,12,6,7,3,39,-110,-103,-144,130,outdoors,fieldturf,NA,NA,NYC01,2022-10-02
2022_04_JAX_PHI,2022,4,2022-10-02,Sunday,13:00,PHI,JAX,29,21,7,7,6.5,44,-111,-102,-256,223,outdoors,grass,NA,NA,PHI00,2022-10-02
2022_04_NYJ_PIT,2022,4,2022-10-02,Sunday,13:00,PIT,NYJ,20,24,10,7,3,41,-115,102,-161,145,outdoors,grass,NA,NA,PIT00,2022-10-02
2022_04_ARI_CAR,2022,4,2022-10-02,Sunday,16:05,CAR,ARI,16,26,7,7,1,44,100,-113,-113,102,outdoors,grass,NA,NA,CAR00,2022-10-02
2022_04_NE_GB,2022,4,2022-10-02,Sunday,16:25,GB,NE,27,24,7,7,10,40.5,-101,-111,-435,358,outdoors,grass,NA,NA,GNB00,2022-10-02
2022_04_DEN_LV,2022,4,2022-10-02,Sunday,16:25,LV,DEN,32,23,7,7,2.5,45.5,-102,-110,-137,124,dome,grass,NA,NA,VEG00,2022-10-02
2022_04_KC_TB,2022,4,2022-10-02,Sunday,20:20,TB,KC,31,41,7,7,1,46.5,-115,102,-125,113,outdoors,grass,NA,NA,TAM00,2022-10-02
2022_04_LA_SF,2022,4,2022-10-03,Monday,20:15,SF,LA,24,9,8,8,1,42,-103,-109,-124,112,outdoors,grass,NA,NA,SFO01,2022-10-03
2022_05_IND_DEN,2022,5,2022-10-06,Thursday,20:15,DEN,IND,9,12,4,4,3.5,42,-106,-106,-178,159,outdoors,grass,NA,NA,DEN00,2022-10-06
2022_05_NYG_GB,2022,5,2022-10-09,Sunday,09:30,GB,NYG,22,27,7,7,8.5,42,-102,-110,-397,331,outdoors,,NA,NA,LON02,2022-10-09
2022_05_PIT_BUF,2022,5,2022-10-09,Sunday,13:00,BUF,PIT,38,3,7,7,14,44,-110,-103,-749,568,outdoors,a_turf,NA,NA,BUF00,2022-10-09
2022_05_LAC_CLE,2022,5,2022-10-09,Sunday,13:00,CLE,LAC,28,30,7,7,-1,47,102,-114,103,-114,outdoors,grass,NA,NA,CLE00,2022-10-09
2022_05_HOU_JAX,2022,5,2022-10-09,Sunday,13:00,JAX,HOU,6,13,7,7,7,44,-101,-112,-304,261,outdoors,grass,NA,NA,JAX00,2022-10-09
2022_05_CHI_MIN,2022,5,2022-10-09,Sunday,13:00,MIN,CHI,29,22,7,7,10,44,-106,-106,-385,322,dome,sportturf,NA,NA,MIN01,2022-10-09
2022_05_DET_NE,2022,5,2022-10-09,Sunday,13:00,NE,DET,29,0,7,7,3,46.5,-114,101,-148,133,outdoors,fieldturf,NA,NA,BOS00,2022-10-09
2022_05_SEA_NO,2022,5,2022-10-09,Sunday,13:00,NO,SEA,39,32,7,7,5.5,45.5,100,-113,-229,201,dome,sportturf,NA,NA,NOR00,2022-10-09
2022_05_MIA_NYJ,2022,5,2022-10-09,Sunday,13:00,NYJ,MIA,40,17,7,10,-3,46,-111,-101,146,-162,outdoors,fieldturf,NA,NA,NYC01,2022-10-09
2022_05_ATL_TB,2022,5,2022-10-09,Sunday,13:00,TB,ATL,21,15,7,7,10.5,46,-113,101,-430,355,outdoors,grass,NA,NA,TAM00,2022-10-09
2022_05_TEN_WAS,2022,5,2022-10-09,Sunday,13:00,WAS,TEN,17,21,7,7,-1,43,-106,-106,-100,-110,outdoors,grass,NA,NA,WAS00,2022-10-09
2022_05_SF_CAR,2022,5,2022-10-09,Sunday,16:05,CAR,SF,15,37,7,6,-6,40,-108,-104,206,-234,outdoors,grass,NA,NA,CAR00,2022-10-09
2022_05_PHI_ARI,2022,5,2022-10-09,Sunday,16:25,ARI,PHI,17,20,7,7,-5.5,48.5,-113,101,196,-222,closed,grass,NA,NA,PHO00,2022-10-09
2022_05_DAL_LA,2022,5,2022-10-09,Sunday,16:25,LA,DAL,10,22,6,7,5.5,42,-106,-106,-220,195,dome,matrixturf,NA,NA,LAX01,2022-10-09
2022_05_CIN_BAL,2022,5,2022-10-09,Sunday,20:20,BAL,CIN,19,17,7,10,3,47.5,-108,-104,-168,151,outdoors,grass,NA,NA,BAL00,2022-10-09
2022_05_LV_KC,2022,5,2022-10-10,Monday,20:15,KC,LV,30,29,8,8,7.5,51.5,-103,-109,-321,275,outdoors,grass,NA,NA,KAN00,2022-10-10
2022_06_WAS_CHI,2022,6,2022-10-13,Thursday,20:15,CHI,WAS,7,12,4,4,-1,38.5,-107,-105,109,-120,outdoors,grass,NA,NA,CHI98,2022-10-13
2022_06_SF_ATL,2022,6,2022-10-16,Sunday,13:00,ATL,SF,28,14,7,7,-3.5,46,-103,-109,166,-185,open,fieldturf,NA,NA,ATL97,2022-10-16
2022_06_NE_CLE,2022,6,2022-10-16,Sunday,13:00,CLE,NE,15,38,7,7,2.5,43,-108,-104,-140,127,outdoors,grass,NA,NA,CLE00,2022-10-16
2022_06_NYJ_GB,2022,6,2022-10-16,Sunday,13:00,GB,NYJ,10,27,7,7,7.5,44.5,-111,-101,-362,305,outdoors,grass,NA,NA,GNB00,2022-10-16
2022_06_JAX_IND,2022,6,2022-10-16,Sunday,13:00,IND,JAX,34,27,10,7,1,41,-113,100,-122,110,open,fieldturf,NA,NA,IND00,2022-10-16
2022_06_MIN_MIA,2022,6,2022-10-16,Sunday,13:00,MIA,MIN,16,24,7,7,-3,45,-105,-107,157,-175,outdoors,grass,NA,NA,MIA00,2022-10-16
2022_06_CIN_NO,2022,6,2022-10-16,Sunday,13:00,NO,CIN,26,30,7,7,-3,42.5,-108,-104,148,-164,dome,sportturf,NA,NA,NOR00,2022-10-16
2022_06_BAL_NYG,2022,6,2022-10-16,Sunday,13:00,NYG,BAL,24,20,7,7,-5.5,46,-102,-110,206,-234,outdoors,fieldturf,NA,NA,NYC01,2022-10-16
2022_06_TB_PIT,2022,6,2022-10-16,Sunday,13:00,PIT,TB,20,18,7,7,-10,47,104,-117,323,-386,outdoors,grass,NA,NA,PIT00,2022-10-16
2022_06_CAR_LA,2022,6,2022-10-16,Sunday,16:05,LA,CAR,24,10,7,7,10,41.5,-103,-109,-413,343,dome,matrixturf,NA,NA,LAX01,2022-10-16
2022_06_ARI_SEA,2022,6,2022-10-16,Sunday,16:05,SEA,ARI,19,9,7,7,-2.5,50,-110,-102,123,-136,outdoors,fieldturf,NA,NA,SEA00,2022-10-16
2022_06_BUF_KC,2022,6,2022-10-16,Sunday,16:25,KC,BUF,20,24,6,7,-2.5,54,-107,-105,132,-146,outdoors,grass,NA,NA,KAN00,2022-10-16
2022_06_DAL_PHI,2022,6,2022-10-16,Sunday,20:20,PHI,DAL,26,17,7,7,6.5,42.5,-108,-104,-292,252,outdoors,grass,NA,NA,PHI00,2022-10-16
2022_06_DEN_LAC,2022,6,2022-10-17,Monday,20:15,LAC,DEN,19,16,8,11,3.5,45.5,102,-115,-186,166,dome,matrixturf,NA,NA,LAX01,2022-10-17
2022_07_NO_ARI,2022,7,2022-10-20,Thursday,20:15,ARI,NO,42,34,4,4,2.5,44,101,-114,-140,126,open,grass,NA,NA,PHO00,2022-10-20
2022_07_CLE_BAL,2022,7,2022-10-23,Sunday,13:00,BAL,CLE,23,20,7,7,6.5,46,-112,-100,-282,244,outdoors,grass,NA,NA,BAL00,2022-10-23
2022_07_TB_CAR,2022,7,2022-10-23,Sunday,13:00,CAR,TB,21,3,7,7,-13,39.5,103,-116,524,-680,outdoors,grass,NA,NA,CAR00,2022-10-23
2022_07_ATL_CIN,2022,7,2022-10-23,Sunday,13:00,CIN,ATL,35,17,7,7,6.5,47.5,-112,100,-271,235,outdoors,fieldturf,NA,NA,CIN00,2022-10-23
2022_07_DET_DAL,2022,7,2022-10-23,Sunday,13:00,DAL,DET,24,6,7,14,7,49.5,-110,-102,-278,241,closed,matrixturf,NA,NA,DAL00,2022-10-23
2022_07_NYG_JAX,2022,7,2022-10-23,Sunday,13:00,JAX,NYG,17,23,7,7,3,44,-107,-105,-165,148,outdoors,grass,NA,NA,JAX00,2022-10-23
2022_07_IND_TEN,2022,7,2022-10-23,Sunday,13:00,TEN,IND,19,10,14,7,2.5,43,-109,-104,-143,129,outdoors,grass,NA,NA,NAS00,2022-10-23
2022_07_GB_WAS,2022,7,2022-10-23,Sunday,13:00,WAS,GB,23,21,10,7,-4,41.5,-107,-105,173,-195,outdoors,grass,NA,NA,WAS00,2022-10-23
2022_07_NYJ_DEN,2022,7,2022-10-23,Sunday,16:05,DEN,NYJ,9,16,6,7,-2,37,101,-114,115,-127,outdoors,grass,NA,NA,DEN00,2022-10-23
2022_07_HOU_LV,2022,7,2022-10-23,Sunday,16:05,LV,HOU,38,20,13,14,7,46,-108,-104,-325,278,dome,grass,NA,NA,VEG00,2022-10-23
2022_07_SEA_LAC,2022,7,2022-10-23,Sunday,16:25,LAC,SEA,23,37,6,7,5.5,51.5,101,-114,-219,193,dome,matrixturf,NA,NA,LAX01,2022-10-23
2022_07_KC_SF,2022,7,2022-10-23,Sunday,16:25,SF,KC,23,44,7,7,-1,49,101,-114,-104,-106,outdoors,,NA,NA,SFO01,2022-10-23
2022_07_PIT_MIA,2022,7,2022-10-23,Sunday,20:20,MIA,PIT,16,10,7,7,7.5,44.5,-105,-107,-297,255,outdoors,grass,NA,NA,MIA00,2022-10-23
2022_07_CHI_NE,2022,7,2022-10-24,Monday,20:15,NE,CHI,14,33,8,11,9.5,40,-106,-106,-392,327,outdoors,fieldturf,NA,NA,BOS00,2022-10-24
2022_08_BAL_TB,2022,8,2022-10-27,Thursday,20:15,TB,BAL,22,27,4,4,2,46,-110,-102,-128,116,outdoors,grass,NA,NA,TAM00,2022-10-27
2022_08_DEN_JAX,2022,8,2022-10-30,Sunday,09:30,JAX,DEN,17,21,7,7,1,41,-109,-103,-107,-103,outdoors,,NA,NA,LON00,2022-10-30
2022_08_CAR_ATL,2022,8,2022-10-30,Sunday,13:00,ATL,CAR,37,34,7,7,4.5,41,-106,-106,-201,178,closed,fieldturf,NA,NA,ATL97,2022-10-30
2022_08_CHI_DAL,2022,8,2022-10-30,Sunday,13:00,DAL,CHI,49,29,7,6,10.5,43,-104,-108,-430,355,open,matrixturf,NA,NA,DAL00,2022-10-30
2022_08_MIA_DET,2022,8,2022-10-30,Sunday,13:00,DET,MIA,27,31,7,7,-3.5,52,-104,-108,169,-190,dome,fieldturf,NA,NA,DET00,2022-10-30
2022_08_ARI_MIN,2022,8,2022-10-30,Sunday,13:00,MIN,ARI,34,26,14,10,4,48.5,-106,-106,-199,177,dome,sportturf,NA,NA,MIN01,2022-10-30
2022_08_LV_NO,2022,8,2022-10-30,Sunday,13:00,NO,LV,24,0,10,7,-1,48.5,-101,-111,108,-119,dome,sportturf,NA,NA,NOR00,2022-10-30
2022_08_NE_NYJ,2022,8,2022-10-30,Sunday,13:00,NYJ,NE,17,22,7,6,-3,40,-110,-102,140,-155,outdoors,fieldturf,NA,NA,NYC01,2022-10-30
2022_08_PIT_PHI,2022,8,2022-10-30,Sunday,13:00,PHI,PIT,35,13,14,7,11,43,-102,-110,-490,397,outdoors,grass,NA,NA,PHI00,2022-10-30
2022_08_TEN_HOU,2022,8,2022-10-30,Sunday,16:05,HOU,TEN,10,17,7,7,-1,39,-110,-102,104,-115,closed,astroturf,NA,NA,HOU00,2022-10-30
2022_08_WAS_IND,2022,8,2022-10-30,Sunday,16:25,IND,WAS,16,17,7,7,3,40.5,-102,-110,-151,136,closed,fieldturf,NA,NA,IND00,2022-10-30
2022_08_SF_LA,2022,8,2022-10-30,Sunday,16:25,LA,SF,14,31,14,7,-1,42,-109,-103,-106,-104,dome,matrixturf,NA,NA,LAX01,2022-10-30
2022_08_NYG_SEA,2022,8,2022-10-30,Sunday,16:25,SEA,NYG,27,13,7,7,3,44.5,-102,-110,-164,147,outdoors,fieldturf,NA,NA,SEA00,2022-10-30
2022_08_GB_BUF,2022,8,2022-10-30,Sunday,20:20,BUF,GB,27,17,14,7,10.5,47,-108,-104,-445,365,outdoors,a_turf,NA,NA,BUF00,2022-10-30
2022_08_CIN_CLE,2022,8,2022-10-31,Monday,20:15,CLE,CIN,32,13,8,8,-3,45,-110,-102,147,-163,outdoors,grass,66,9,CLE00,2022-10-31
2022_09_PHI_HOU,2022,9,2022-11-03,Thursday,20:15,HOU,PHI,17,29,4,4,-14,45.5,-101,-112,539,-702,closed,astroturf,NA,NA,HOU00,2022-11-03
2022_09_LAC_ATL,2022,9,2022-11-06,Sunday,13:00,ATL,LAC,17,20,7,14,-2.5,49.5,-107,-105,130,-143,open,fieldturf,NA,NA,ATL97,2022-11-06
2022_09_MIA_CHI,2022,9,2022-11-06,Sunday,13:00,CHI,MIA,32,35,7,7,-4,46,-108,-104,172,-193,outdoors,grass,58,17,CHI98,2022-11-06
2022_09_CAR_CIN,2022,9,2022-11-06,Sunday,13:00,CIN,CAR,42,21,6,7,7,43,101,-114,-331,282,outdoors,fieldturf,68,11,CIN00,2022-11-06
2022_09_GB_DET,2022,9,2022-11-06,Sunday,13:00,DET,GB,15,9,7,7,-4,49.5,-105,-107,170,-191,dome,fieldturf,NA,NA,DET00,2022-11-06
2022_09_LV_JAX,2022,9,2022-11-06,Sunday,13:00,JAX,LV,27,20,7,7,-2.5,47.5,-118,105,116,-129,outdoors,grass,81,14,JAX00,2022-11-06
2022_09_IND_NE,2022,9,2022-11-06,Sunday,13:00,NE,IND,26,3,7,7,5,40,-103,-109,-212,188,outdoors,fieldturf,78,13,BOS00,2022-11-06
2022_09_BUF_NYJ,2022,9,2022-11-06,Sunday,13:00,NYJ,BUF,20,17,7,7,-11,46,-110,-102,400,-494,outdoors,fieldturf,69,17,NYC01,2022-11-06
2022_09_MIN_WAS,2022,9,2022-11-06,Sunday,13:00,WAS,MIN,17,20,7,7,-3,43.5,-106,-106,151,-169,outdoors,grass,71,11,WAS00,2022-11-06
2022_09_SEA_ARI,2022,9,2022-11-06,Sunday,16:05,ARI,SEA,21,31,7,7,1.5,49.5,103,-115,-128,116,open,grass,NA,NA,PHO00,2022-11-06
2022_09_LA_TB,2022,9,2022-11-06,Sunday,16:25,TB,LA,16,13,10,7,3,43,-104,-108,-158,142,outdoors,grass,88,2,TAM00,2022-11-06
2022_09_TEN_KC,2022,9,2022-11-06,Sunday,20:20,KC,TEN,20,17,14,7,14,45,-106,-106,-689,530,outdoors,grass,54,7,KAN00,2022-11-06
2022_09_BAL_NO,2022,9,2022-11-07,Monday,20:15,NO,BAL,13,27,8,11,-1,46,-104,-108,112,-124,dome,sportturf,NA,NA,NOR00,2022-11-07
2022_10_ATL_CAR,2022,10,2022-11-10,Thursday,20:15,CAR,ATL,25,15,4,4,-2.5,41.5,-106,-106,119,-132,outdoors,grass,61,12,CAR00,2022-11-10
2022_10_SEA_TB,2022,10,2022-11-13,Sunday,09:30,TB,SEA,21,16,7,7,2.5,45,-108,-104,-138,124,outdoors,,NA,NA,GER00,2022-11-13
2022_10_MIN_BUF,2022,10,2022-11-13,Sunday,13:00,BUF,MIN,30,33,7,7,6.5,47,-107,-105,-264,230,outdoors,a_turf,38,11,BUF00,2022-11-13
2022_10_DET_CHI,2022,10,2022-11-13,Sunday,13:00,CHI,DET,30,31,7,7,3,48.5,101,-114,-159,143,outdoors,grass,34,13,CHI98,2022-11-13
2022_10_JAX_KC,2022,10,2022-11-13,Sunday,13:00,KC,JAX,27,17,7,7,10,51.5,-102,-110,-399,333,outdoors,grass,33,7,KAN00,2022-11-13
2022_10_CLE_MIA,2022,10,2022-11-13,Sunday,13:00,MIA,CLE,39,17,7,13,3,49,-110,-102,-177,158,outdoors,grass,85,7,MIA00,2022-11-13
2022_10_HOU_NYG,2022,10,2022-11-13,Sunday,13:00,NYG,HOU,24,16,14,10,5.5,41.5,-103,-109,-221,195,outdoors,fieldturf,50,15,NYC01,2022-11-13
2022_10_NO_PIT,2022,10,2022-11-13,Sunday,13:00,PIT,NO,20,10,14,6,1,39.5,-109,-104,-116,105,outdoors,grass,37,15,PIT00,2022-11-13
2022_10_DEN_TEN,2022,10,2022-11-13,Sunday,13:00,TEN,DEN,17,10,7,14,2.5,40,-105,-107,-135,122,outdoors,grass,36,9,NAS00,2022-11-13
2022_10_IND_LV,2022,10,2022-11-13,Sunday,16:05,LV,IND,20,25,7,7,4.5,41,-114,101,-199,177,dome,grass,NA,NA,VEG00,2022-11-13
2022_10_DAL_GB,2022,10,2022-11-13,Sunday,16:25,GB,DAL,31,28,7,14,-3.5,44.5,-108,-104,177,-199,outdoors,grass,33,8,GNB00,2022-11-13
2022_10_ARI_LA,2022,10,2022-11-13,Sunday,16:25,LA,ARI,17,27,7,7,3.5,38,-104,-108,-183,160,dome,matrixturf,NA,NA,LAX01,2022-11-13
2022_10_LAC_SF,2022,10,2022-11-13,Sunday,20:20,SF,LAC,22,16,14,7,8.5,45.5,-113,101,-357,302,outdoors,grass,57,6,SFO01,2022-11-13
2022_10_WAS_PHI,2022,10,2022-11-14,Monday,20:15,PHI,WAS,21,32,11,8,11,43,-109,-103,-501,405,outdoors,grass,43,6,PHI00,2022-11-14
2022_11_TEN_GB,2022,11,2022-11-17,Thursday,20:15,GB,TEN,17,27,4,4,3,40.5,-103,-109,-171,153,outdoors,grass,25,11,GNB00,2022-11-17
2022_11_CHI_ATL,2022,11,2022-11-20,Sunday,13:00,ATL,CHI,27,24,10,7,3,48.5,-104,-108,-138,125,closed,fieldturf,NA,NA,ATL97,2022-11-20
2022_11_CAR_BAL,2022,11,2022-11-20,Sunday,13:00,BAL,CAR,13,3,13,10,13,42,-100,-112,-647,503,outdoors,grass,36,2,BAL00,2022-11-20
2022_11_CLE_BUF,2022,11,2022-11-20,Sunday,13:00,BUF,CLE,31,23,7,7,7.5,50.5,-109,-103,-353,298,dome,fieldturf,NA,NA,DET00,2022-11-20
2022_11_WAS_HOU,2022,11,2022-11-20,Sunday,13:00,HOU,WAS,10,23,7,6,-3,41,-106,-106,135,-150,closed,astroturf,NA,NA,HOU00,2022-11-20
2022_11_PHI_IND,2022,11,2022-11-20,Sunday,13:00,IND,PHI,16,17,7,6,-6.5,45.5,-109,-103,235,-270,closed,fieldturf,NA,NA,IND00,2022-11-20
2022_11_NYJ_NE,2022,11,2022-11-20,Sunday,13:00,NE,NYJ,10,3,14,14,3.5,38.5,-109,-103,-182,163,outdoors,fieldturf,42,2,BOS00,2022-11-20
2022_11_LA_NO,2022,11,2022-11-20,Sunday,13:00,NO,LA,27,20,7,7,2.5,39.5,-106,-106,-124,112,dome,sportturf,NA,NA,NOR00,2022-11-20
2022_11_DET_NYG,2022,11,2022-11-20,Sunday,13:00,NYG,DET,18,31,7,7,3,44,-116,103,-159,143,outdoors,fieldturf,35,21,NYC01,2022-11-20
2022_11_LV_DEN,2022,11,2022-11-20,Sunday,16:05,DEN,LV,16,22,7,7,2.5,41.5,100,-113,-145,131,outdoors,grass,49,11,DEN00,2022-11-20
2022_11_DAL_MIN,2022,11,2022-11-20,Sunday,16:25,MIN,DAL,3,40,7,7,-1.5,48.5,-103,-109,118,-131,dome,sportturf,NA,NA,MIN01,2022-11-20
2022_11_CIN_PIT,2022,11,2022-11-20,Sunday,16:25,PIT,CIN,30,37,7,14,-3.5,39,-112,100,163,-182,outdoors,grass,27,12,PIT00,2022-11-20
2022_11_KC_LAC,2022,11,2022-11-20,Sunday,20:20,LAC,KC,27,30,7,7,-5.5,52.5,-110,-102,203,-231,dome,matrixturf,NA,NA,LAX01,2022-11-20
2022_11_SF_ARI,2022,11,2022-11-21,Monday,20:15,ARI,SF,10,38,8,8,-10,43.5,101,-114,350,-422,outdoors,,NA,NA,MEX00,2022-11-21
2022_12_BUF_DET,2022,12,2022-11-24,Thursday,12:30,DET,BUF,25,28,4,4,-10,54,-110,-102,342,-412,dome,fieldturf,NA,NA,DET00,2022-11-24
2022_12_NYG_DAL,2022,12,2022-11-24,Thursday,16:30,DAL,NYG,28,20,4,4,10.5,45.5,-106,-106,-441,363,closed,matrixturf,NA,NA,DAL00,2022-11-24
2022_12_NE_MIN,2022,12,2022-11-24,Thursday,20:20,MIN,NE,33,26,4,4,2.5,42.5,-106,-106,-136,123,dome,sportturf,NA,NA,MIN01,2022-11-24
